date,hour,city,station_id,station_name,rainfall_mm,rainy,measurable_rain,heavy_rain,weather,temp_c,humidity_pct,sunshine_hr
2025-01-02,17,新北,466881,新北,0.0,0,0,0,陰,17.2,83.0,0.0
2025-01-02,18,新北,466881,新北,0.0,0,0,0,陰,17.1,82.0,0.0
2025-01-02,19,新北,466881,新北,0.0,0,0,0,陰,17.1,81.0,0.0
2025-01-02,20,新北,466881,新北,0.0,0,0,0,陰,16.6,86.0,
2025-01-02,21,新北,466881,新北,0.0,1,0,0,雨跡,15.8,94.0,
2025-01-02,22,新北,466881,新北,0.0,1,0,0,雨跡,15.7,96.0,
2025-01-02,10,桃園,467050,新屋,0.0,0,0,0,陰,17.6,74.0,0.0
2025-01-02,11,桃園,467050,新屋,0.0,0,0,0,陰,18.0,73.0,0.0
2025-01-02,12,桃園,467050,新屋,0.0,0,0,0,陰,18.1,71.0,0.0
2025-01-02,13,桃園,467050,新屋,0.0,0,0,0,陰,18.4,72.0,0.0
2025-01-02,14,桃園,467050,新屋,0.0,0,0,0,陰,18.6,69.0,0.0
2025-01-02,15,桃園,467050,新屋,0.0,0,0,0,陰,18.5,70.0,0.0
2025-01-02,16,桃園,467050,新屋,0.0,0,0,0,多雲,18.4,72.0,0.2
2025-01-02,17,桃園,467050,新屋,0.0,0,0,0,陰,18.0,73.0,0.0
2025-01-02,18,桃園,467050,新屋,0.0,0,0,0,陰,17.9,73.0,0.0
2025-01-02,19,桃園,467050,新屋,0.0,0,0,0,陰,17.8,74.0,0.0
2025-01-02,20,桃園,467050,新屋,0.0,0,0,0,多雲,17.7,74.0,
2025-01-02,21,桃園,467050,新屋,0.0,1,0,0,雨跡,16.6,84.0,
2025-01-02,22,桃園,467050,新屋,0.0,1,0,0,雨跡,15.7,90.0,
2025-01-02,10,高雄,467441,高雄,0.0,1,0,0,雨跡,17.9,95.0,0.0
2025-01-02,11,高雄,467441,高雄,0.5,1,1,0,小雨,18.8,92.0,0.0
2025-01-02,12,高雄,467441,高雄,0.0,1,0,0,雨跡,18.7,93.0,0.0
2025-01-02,13,高雄,467441,高雄,0.0,1,0,0,雨跡,19.2,90.0,0.0
2025-01-02,14,高雄,467441,高雄,0.0,0,0,0,陰,18.8,90.0,0.0
2025-01-02,15,高雄,467441,高雄,0.0,1,0,0,雨跡,18.7,91.0,0.0
2025-01-02,16,高雄,467441,高雄,0.0,1,0,0,雨跡,18.5,93.0,0.0
2025-01-02,17,高雄,467441,高雄,0.0,1,0,0,雨跡,18.2,93.0,0.0
2025-01-02,18,高雄,467441,高雄,0.0,1,0,0,雨跡,18.1,93.0,0.0
2025-01-02,19,高雄,467441,高雄,0.5,1,1,0,小雨,17.8,95.0,0.0
2025-01-02,20,高雄,467441,高雄,0.0,0,0,0,陰,17.8,94.0,
2025-01-02,21,高雄,467441,高雄,0.0,0,0,0,陰,17.7,93.0,
2025-01-02,22,高雄,467441,高雄,0.0,0,0,0,陰,17.4,90.0,
2025-01-03,10,台中,467490,臺中,0.0,0,0,0,陰,17.9,67.0,0.0
2025-01-03,11,台中,467490,臺中,0.0,0,0,0,多雲,19.2,62.0,0.3
2025-01-03,12,台中,467490,臺中,0.0,0,0,0,多雲,20.1,58.0,0.5
2025-01-03,13,台中,467490,臺中,0.0,0,0,0,晴,20.7,56.0,0.9
2025-01-03,14,台中,467490,臺中,0.0,0,0,0,晴,20.4,55.0,0.8
2025-01-03,15,台中,467490,臺中,0.0,0,0,0,晴,19.7,58.0,0.8
2025-01-03,16,台中,467490,臺中,0.0,0,0,0,多雲,18.9,57.0,0.5
2025-01-03,17,台中,467490,臺中,0.0,0,0,0,晴,18.2,58.0,1.0
2025-01-03,18,台中,467490,臺中,0.0,0,0,0,多雲,17.2,60.0,0.2
2025-01-03,19,台中,467490,臺中,0.0,0,0,0,陰,16.9,62.0,0.0
2025-01-03,20,台中,467490,臺中,0.0,0,0,0,無雨,16.4,62.0,
2025-01-03,21,台中,467490,臺中,0.0,0,0,0,無雨,15.9,64.0,
2025-01-03,22,台中,467490,臺中,0.0,0,0,0,無雨,15.4,67.0,
2025-01-03,10,台北,466920,臺北,0.0,0,0,0,陰,17.2,62.0,0.0
2025-01-03,11,台北,466920,臺北,0.0,0,0,0,陰,17.1,64.0,0.0
2025-01-03,12,台北,466920,臺北,0.0,0,0,0,陰,16.6,67.0,0.0
2025-01-03,13,台北,466920,臺北,0.0,0,0,0,陰,16.5,68.0,0.0
2025-01-03,14,台北,466920,臺北,0.0,0,0,0,陰,16.9,61.0,0.0
2025-01-03,15,台北,466920,臺北,0.0,0,0,0,陰,17.0,59.0,0.0
2025-01-03,16,台北,466920,臺北,0.0,0,0,0,陰,17.1,58.0,0.0
2025-01-03,17,台北,466920,臺北,0.0,1,0,0,雨跡,16.5,69.0,0.0
2025-01-03,18,台北,466920,臺北,0.0,0,0,0,陰,16.8,65.0,0.0
2025-01-03,19,台北,466920,臺北,0.0,0,0,0,陰,16.9,58.0,0.0
2025-01-03,20,台北,466920,臺北,0.0,0,0,0,無雨,16.5,62.0,
2025-01-03,21,台北,466920,臺北,0.0,0,0,0,無雨,16.4,62.0,
2025-01-03,22,台北,466920,臺北,0.0,0,0,0,無雨,16.5,62.0,
2025-01-03,10,新北,466881,新北,0.0,0,0,0,陰,15.6,81.0,0.0
2025-01-03,11,新北,466881,新北,0.0,0,0,0,陰,15.7,78.0,0.0
2025-01-03,12,新北,466881,新北,0.0,0,0,0,陰,16.0,75.0,0.0
2025-01-03,13,新北,466881,新北,0.0,0,0,0,陰,15.1,81.0,0.0
2025-01-03,14,新北,466881,新北,0.0,0,0,0,陰,15.5,74.0,0.0
2025-01-03,15,新北,466881,新北,0.0,0,0,0,陰,15.4,76.0,0.0
2025-01-03,16,新北,466881,新北,0.0,0,0,0,陰,15.3,76.0,0.0
2025-01-03,17,新北,466881,新北,0.0,0,0,0,陰,15.0,80.0,0.0
2025-01-03,18,新北,466881,新北,0.0,1,0,0,雨跡,14.7,81.0,0.0
2025-01-03,19,新北,466881,新北,0.0,0,0,0,陰,15.2,77.0,0.0
2025-01-03,20,新北,466881,新北,0.0,0,0,0,多雲,14.4,80.0,
2025-01-03,21,新北,466881,新北,0.0,0,0,0,多雲,13.5,83.0,
2025-01-03,22,新北,466881,新北,0.0,0,0,0,多雲,14.9,76.0,
2025-01-03,10,桃園,467050,新屋,0.0,0,0,0,陰,16.7,64.0,0.0
2025-01-03,11,桃園,467050,新屋,0.0,0,0,0,陰,16.9,61.0,0.0
2025-01-03,12,桃園,467050,新屋,0.0,0,0,0,陰,16.2,67.0,0.0
2025-01-03,13,桃園,467050,新屋,0.0,0,0,0,陰,16.5,63.0,0.0
2025-01-03,14,桃園,467050,新屋,0.0,0,0,0,陰,17.4,61.0,0.1
2025-01-03,15,桃園,467050,新屋,0.0,0,0,0,陰,16.8,64.0,0.0
2025-01-03,16,桃園,467050,新屋,0.0,0,0,0,陰,16.6,65.0,0.0
2025-01-03,17,桃園,467050,新屋,0.0,0,0,0,陰,16.2,66.0,0.0
2025-01-03,18,桃園,467050,新屋,0.0,0,0,0,陰,16.3,64.0,0.0
2025-01-03,19,桃園,467050,新屋,0.0,0,0,0,陰,15.9,59.0,0.0
2025-01-03,20,桃園,467050,新屋,0.0,0,0,0,無雨,15.5,61.0,
2025-01-03,21,桃園,467050,新屋,0.0,0,0,0,無雨,15.2,65.0,
2025-01-03,22,桃園,467050,新屋,0.0,0,0,0,無雨,15.6,63.0,
2025-01-03,10,高雄,467441,高雄,0.0,0,0,0,陰,18.5,79.0,0.1
2025-01-03,11,高雄,467441,高雄,0.0,0,0,0,陰,18.8,79.0,0.0
2025-01-03,12,高雄,467441,高雄,0.0,0,0,0,陰,19.1,76.0,0.0
2025-01-03,13,高雄,467441,高雄,0.0,0,0,0,陰,19.6,74.0,0.0
2025-01-03,14,高雄,467441,高雄,0.0,0,0,0,陰,19.9,73.0,0.0
2025-01-03,15,高雄,467441,高雄,0.0,0,0,0,陰,20.1,73.0,0.0
2025-01-03,16,高雄,467441,高雄,0.0,0,0,0,陰,20.2,70.0,0.1
2025-01-03,17,高雄,467441,高雄,0.0,0,0,0,陰,19.7,68.0,0.0
2025-01-03,18,高雄,467441,高雄,0.0,0,0,0,陰,19.1,68.0,0.0
2025-01-03,19,高雄,467441,高雄,0.0,0,0,0,陰,18.3,69.0,0.0
2025-01-03,20,高雄,467441,高雄,0.0,1,0,0,雨跡,17.7,75.0,
2025-01-03,21,高雄,467441,高雄,0.0,0,0,0,多雲,17.4,70.0,
2025-01-03,22,高雄,467441,高雄,0.0,0,0,0,多雲,15.8,80.0,
2025-01-04,10,台中,467490,臺中,0.0,0,0,0,陰,19.2,61.0,0.0
2025-01-04,11,台中,467490,臺中,0.0,0,0,0,晴,21.9,62.0,0.7
2025-01-04,12,台中,467490,臺中,0.0,0,0,0,晴,23.6,58.0,1.0
2025-01-04,13,台中,467490,臺中,0.0,0,0,0,晴,23.6,57.0,1.0
2025-01-04,14,台中,467490,臺中,0.0,0,0,0,晴,23.8,52.0,1.0
2025-01-04,15,台中,467490,臺中,0.0,0,0,0,晴,22.9,53.0,1.0
2025-01-04,16,台中,467490,臺中,0.0,0,0,0,晴,22.8,55.0,1.0
2025-01-04,17,台中,467490,臺中,0.0,0,0,0,晴,21.2,59.0,1.0
2025-01-04,18,台中,467490,臺中,0.0,0,0,0,陰,20.5,63.0,0.1
2025-01-04,19,台中,467490,臺中,0.0,0,0,0,陰,19.7,66.0,0.0
2025-01-04,20,台中,467490,臺中,0.0,0,0,0,多雲,18.1,74.0,
2025-01-04,21,台中,467490,臺中,0.0,0,0,0,多雲,17.4,82.0,
2025-01-04,22,台中,467490,臺中,0.0,0,0,0,多雲,16.7,84.0,
2025-01-04,10,台北,466920,臺北,0.0,0,0,0,陰,18.0,61.0,0.0
2025-01-04,11,台北,466920,臺北,0.0,0,0,0,陰,18.6,59.0,0.0
2025-01-04,12,台北,466920,臺北,0.0,0,0,0,陰,19.5,57.0,0.0
2025-01-04,13,台北,466920,臺北,0.0,0,0,0,多雲,19.0,58.0,0.2
2025-01-04,14,台北,466920,臺北,0.0,0,0,0,多雲,19.4,60.0,0.6
2025-01-04,15,台北,466920,臺北,0.0,0,0,0,晴,19.5,61.0,0.7
2025-01-04,16,台北,466920,臺北,0.0,0,0,0,多雲,18.7,63.0,0.6
2025-01-04,17,台北,466920,臺北,0.0,0,0,0,晴,18.2,67.0,0.9
2025-01-04,18,台北,466920,臺北,0.0,0,0,0,陰,17.8,71.0,0.0
2025-01-04,19,台北,466920,臺北,0.0,0,0,0,陰,17.8,73.0,0.0
2025-01-04,20,台北,466920,臺北,0.0,0,0,0,多雲,18.1,72.0,
2025-01-04,21,台北,466920,臺北,0.0,0,0,0,多雲,18.4,72.0,
2025-01-04,22,台北,466920,臺北,0.0,0,0,0,多雲,18.5,73.0,
2025-01-04,10,新北,466881,新北,0.0,0,0,0,陰,17.1,70.0,0.0
2025-01-04,11,新北,466881,新北,0.0,0,0,0,陰,17.2,71.0,0.0
2025-01-04,12,新北,466881,新北,0.0,0,0,0,陰,17.9,67.0,0.0
2025-01-04,13,新北,466881,新北,0.0,0,0,0,陰,18.2,67.0,0.0
2025-01-04,14,新北,466881,新北,0.0,0,0,0,多雲,19.1,65.0,0.2
2025-01-04,15,新北,466881,新北,0.0,0,0,0,多雲,18.6,70.0,0.4
2025-01-04,16,新北,466881,新北,0.0,0,0,0,多雲,18.1,72.0,0.2
2025-01-04,17,新北,466881,新北,0.0,0,0,0,晴,17.6,74.0,0.9
2025-01-04,18,新北,466881,新北,0.0,0,0,0,陰,17.0,77.0,0.0
2025-01-04,19,新北,466881,新北,0.0,0,0,0,陰,16.8,80.0,0.0
2025-01-04,20,新北,466881,新北,0.0,0,0,0,多雲,17.5,78.0,
2025-01-04,21,新北,466881,新北,0.0,0,0,0,多雲,17.7,79.0,
2025-01-04,22,新北,466881,新北,0.0,0,0,0,多雲,17.9,79.0,
2025-01-04,10,桃園,467050,新屋,0.0,0,0,0,晴,18.9,57.0,1.0
2025-01-04,11,桃園,467050,新屋,0.0,0,0,0,晴,19.6,55.0,1.0
2025-01-04,12,桃園,467050,新屋,0.0,0,0,0,晴,20.2,54.0,1.0
2025-01-04,13,桃園,467050,新屋,0.0,0,0,0,晴,20.7,53.0,1.0
2025-01-04,14,桃園,467050,新屋,0.0,0,0,0,晴,20.3,55.0,1.0
2025-01-04,15,桃園,467050,新屋,0.0,0,0,0,晴,20.1,58.0,1.0
2025-01-04,16,桃園,467050,新屋,0.0,0,0,0,晴,19.4,61.0,1.0
2025-01-04,17,桃園,467050,新屋,0.0,0,0,0,晴,18.2,65.0,1.0
2025-01-04,18,桃園,467050,新屋,0.0,0,0,0,陰,17.5,69.0,0.1
2025-01-04,19,桃園,467050,新屋,0.0,0,0,0,陰,17.2,72.0,0.0
2025-01-04,20,桃園,467050,新屋,0.0,0,0,0,多雲,17.5,73.0,
2025-01-04,21,桃園,467050,新屋,0.0,0,0,0,多雲,17.6,74.0,
2025-01-04,22,桃園,467050,新屋,0.0,0,0,0,多雲,18.1,73.0,
2025-01-04,10,高雄,467441,高雄,0.0,0,0,0,晴,19.0,75.0,1.0
2025-01-04,11,高雄,467441,高雄,0.0,0,0,0,晴,20.4,68.0,1.0
2025-01-04,12,高雄,467441,高雄,0.0,0,0,0,晴,22.5,64.0,1.0
2025-01-04,13,高雄,467441,高雄,0.0,0,0,0,多雲,23.0,60.0,0.6
2025-01-04,14,高雄,467441,高雄,0.0,0,0,0,晴,23.0,59.0,0.8
2025-01-04,15,高雄,467441,高雄,0.0,0,0,0,晴,22.3,65.0,1.0
2025-01-04,16,高雄,467441,高雄,0.0,0,0,0,晴,21.8,70.0,1.0
2025-01-04,17,高雄,467441,高雄,0.0,0,0,0,晴,20.2,76.0,1.0
2025-01-04,18,高雄,467441,高雄,0.0,0,0,0,陰,18.5,83.0,0.0
2025-01-04,19,高雄,467441,高雄,0.0,0,0,0,陰,16.6,93.0,0.0
2025-01-04,20,高雄,467441,高雄,0.0,0,0,0,陰,16.2,95.0,
2025-01-04,21,高雄,467441,高雄,0.0,0,0,0,陰,16.9,90.0,
2025-01-04,22,高雄,467441,高雄,0.0,0,0,0,陰,15.6,96.0,
2025-01-05,10,台中,467490,臺中,0.0,0,0,0,陰,19.4,75.0,0.0
2025-01-05,11,台中,467490,臺中,0.0,0,0,0,陰,19.9,71.0,0.0
2025-01-05,12,台中,467490,臺中,0.0,0,0,0,陰,19.7,76.0,0.0
2025-01-05,13,台中,467490,臺中,0.0,0,0,0,陰,19.9,75.0,0.1
2025-01-05,14,台中,467490,臺中,0.0,0,0,0,晴,21.3,70.0,0.8
2025-01-05,15,台中,467490,臺中,0.0,0,0,0,多雲,18.8,76.0,0.6
2025-01-05,16,台中,467490,臺中,0.0,0,0,0,多雲,18.6,76.0,0.5
2025-01-05,17,台中,467490,臺中,0.0,0,0,0,陰,18.3,76.0,0.0
2025-01-05,18,台中,467490,臺中,0.0,0,0,0,陰,17.9,79.0,0.0
2025-01-05,19,台中,467490,臺中,0.0,0,0,0,陰,17.9,81.0,0.0
2025-01-05,20,台中,467490,臺中,0.0,0,0,0,多雲,18.1,79.0,
2025-01-05,21,台中,467490,臺中,0.0,0,0,0,多雲,17.3,81.0,
2025-01-05,22,台中,467490,臺中,0.0,1,0,0,雨跡,16.9,82.0,
2025-01-05,10,台北,466920,臺北,0.0,0,0,0,晴,19.7,68.0,0.8
2025-01-05,11,台北,466920,臺北,0.0,0,0,0,多雲,20.8,64.0,0.2
2025-01-05,12,台北,466920,臺北,0.0,0,0,0,晴,22.5,58.0,0.8
2025-01-05,13,台北,466920,臺北,0.0,0,0,0,陰,19.9,74.0,0.0
2025-01-05,14,台北,466920,臺北,0.0,0,0,0,陰,19.4,76.0,0.1
2025-01-05,15,台北,466920,臺北,0.0,0,0,0,陰,18.5,78.0,0.0
2025-01-05,16,台北,466920,臺北,0.0,0,0,0,陰,18.8,76.0,0.1
2025-01-05,17,台北,466920,臺北,0.0,0,0,0,陰,18.3,78.0,0.0
2025-01-05,18,台北,466920,臺北,0.0,0,0,0,陰,18.0,78.0,0.0
2025-01-05,19,台北,466920,臺北,0.0,0,0,0,陰,17.7,81.0,0.0
2025-01-05,20,台北,466920,臺北,0.0,0,0,0,多雲,17.6,82.0,
2025-01-05,21,台北,466920,臺北,0.0,0,0,0,多雲,17.7,81.0,
2025-01-05,22,台北,466920,臺北,0.0,0,0,0,多雲,17.7,81.0,
2025-01-05,10,新北,466881,新北,0.0,0,0,0,晴,19.5,67.0,0.7
2025-01-05,11,新北,466881,新北,0.0,0,0,0,多雲,22.0,63.0,0.3
2025-01-05,12,新北,466881,新北,0.0,0,0,0,晴,23.5,57.0,1.0
2025-01-05,13,新北,466881,新北,0.0,0,0,0,多雲,20.4,72.0,0.4
2025-01-05,14,新北,466881,新北,0.0,0,0,0,陰,19.4,73.0,0.0
2025-01-05,15,新北,466881,新北,0.0,0,0,0,陰,18.2,76.0,0.0
2025-01-05,16,新北,466881,新北,0.0,0,0,0,陰,18.1,77.0,0.0
2025-01-05,17,新北,466881,新北,0.0,0,0,0,陰,17.9,77.0,0.0
2025-01-05,18,新北,466881,新北,0.0,0,0,0,陰,17.5,81.0,0.0
2025-01-05,19,新北,466881,新北,0.0,1,0,0,雨跡,16.6,89.0,0.0
2025-01-05,20,新北,466881,新北,0.0,0,0,0,陰,17.0,86.0,
2025-01-05,21,新北,466881,新北,0.0,0,0,0,多雲,17.2,83.0,
2025-01-05,22,新北,466881,新北,0.0,0,0,0,陰,16.3,91.0,
2025-01-05,10,桃園,467050,新屋,0.0,0,0,0,陰,18.4,80.0,0.0
2025-01-05,11,桃園,467050,新屋,0.0,0,0,0,陰,18.9,81.0,0.0
2025-01-05,12,桃園,467050,新屋,0.0,0,0,0,陰,17.5,84.0,0.0
2025-01-05,13,桃園,467050,新屋,0.0,0,0,0,陰,17.2,81.0,0.0
2025-01-05,14,桃園,467050,新屋,0.0,0,0,0,陰,16.4,83.0,0.0
2025-01-05,15,桃園,467050,新屋,0.0,0,0,0,陰,17.0,82.0,0.0
2025-01-05,16,桃園,467050,新屋,0.0,0,0,0,陰,16.5,84.0,0.0
2025-01-05,17,桃園,467050,新屋,0.0,0,0,0,陰,16.3,86.0,0.1
2025-01-05,18,桃園,467050,新屋,0.0,0,0,0,陰,16.0,86.0,0.0
2025-01-05,19,桃園,467050,新屋,0.0,0,0,0,陰,16.2,86.0,0.0
2025-01-05,20,桃園,467050,新屋,0.0,0,0,0,多雲,16.4,83.0,
2025-01-05,21,桃園,467050,新屋,0.0,0,0,0,多雲,16.2,83.0,
2025-01-05,22,桃園,467050,新屋,0.0,0,0,0,陰,16.0,85.0,
2025-01-05,10,高雄,467441,高雄,0.0,0,0,0,陰,18.7,86.0,0.1
2025-01-05,11,高雄,467441,高雄,0.0,0,0,0,多雲,21.0,74.0,0.3
2025-01-05,12,高雄,467441,高雄,0.0,0,0,0,多雲,23.1,59.0,0.5
